date	open	high	low	close	volume
2010-03-08	15.684	15.989	15.684	15.828	143861.02
2010-03-09	15.921	16.074	15.76	15.87	155772.495
2010-03-10	15.786	15.913	15.404	15.447	150453.649
2010-03-11	15.489	15.531	15.167	15.303	140400.736
2010-03-12	15.421	15.514	15.243	15.26	110959.437
2010-03-15	15.345	15.455	14.896	14.913	166556.612
2010-03-16	14.981	15.472	14.981	15.336	195234.966
2010-03-17	15.421	16.099	15.277	15.87	265303.411
2010-03-18	15.93	15.93	15.692	15.794	146157.103
2010-03-19	15.769	16.057	15.692	15.989	170094.62
2010-03-22	16.014	16.141	15.896	16.057	180303.796
2010-03-23	16.099	16.124	15.675	15.743	148574.269
2010-03-24	15.752	15.845	15.548	15.599	112795.359
2010-03-25	15.591	15.591	15.201	15.277	157076.257
2010-03-26	15.26	15.921	15.192	15.726	212246.069
2010-03-29	15.811	15.989	15.726	15.862	178514.969
2010-03-30	15.845	16.031	15.743	15.913	173694.229
2010-03-31	15.938	15.964	15.591	15.701	151912.802
2010-04-01	15.675	15.828	15.625	15.76	165464.34
2010-04-02	15.76	15.921	15.76	15.913	163961.0
2010-04-06	16.099	16.099	15.836	15.93	193765.299
2010-04-07	15.947	15.947	15.658	15.752	126763.889
2010-04-08	15.743	15.896	15.557	15.811	153737.165
2010-04-09	15.819	16.345	15.76	16.192	352994.121
2010-04-12	16.285	16.667	16.15	16.65	369766.94
2010-04-13	16.675	16.76	15.887	16.26	306402.895
2010-04-14	16.269	16.489	16.184	16.328	166801.944
2010-04-15	16.362	16.455	15.972	16.048	165944.127
2010-04-16	16.04	16.201	15.853	15.989	108840.749
2010-04-19	15.803	15.803	14.938	14.955	259299.448
2010-04-20	14.913	15.159	14.506	14.93	155407.504
2010-04-21	14.981	15.336	14.955	15.235	127538.627
2010-04-22	15.243	15.506	14.879	15.286	157930.017
2010-04-23	15.167	15.421	15.015	15.175	114167.898
2010-04-26	15.184	15.76	15.048	15.497	153221.783
2010-04-27	15.421	15.447	14.625	14.904	135519.243
2010-04-28	14.82	14.904	14.074	14.277	153179.849
2010-04-29	14.387	14.481	13.532	13.684	223711.786
2010-04-30	13.896	13.896	13.379	13.591	132982.207
2010-05-04	13.405	13.405	12.828	12.964	147121.667
2010-05-05	12.888	12.947	12.439	12.939	202986.509
2010-05-06	12.837	12.837	11.99	12.032	179255.569
2010-05-07	11.718	11.862	11.439	11.549	177667.243
2010-05-10	11.54	11.829	11.464	11.727	132010.831
2010-05-11	12.015	12.032	11.252	11.38	169341.15
2010-05-12	11.32	11.473	10.973	11.261	148666.5
2010-05-13	11.278	11.668	11.193	11.659	144284.781
2010-05-14	11.524	11.752	11.363	11.566	139610.483
2010-05-17	11.413	11.422	10.634	10.651	155266.882
2010-05-18	10.608	10.88	10.371	10.752	153295.237
2010-05-19	10.659	10.905	10.464	10.668	132156.375
2010-05-20	10.583	10.803	10.371	10.388	110372.575
2010-05-21	10.058	10.786	9.998	10.769	174321.237
2010-05-24	10.786	11.219	10.778	11.142	229619.604
2010-05-25	11.1	11.286	10.99	11.066	188477.635
2010-05-26	11.015	12.04	11.015	11.685	373111.107
2010-05-27	11.693	12.362	11.532	12.151	300370.234
2010-05-28	12.286	12.362	11.829	11.913	188671.349
2010-05-31	11.862	11.922	11.269	11.329	143693.327
2010-06-01	11.269	11.32	10.939	11.1	118023.541
2010-06-02	11.083	11.371	10.761	11.363	111073.029
2010-06-03	11.405	11.549	11.142	11.151	112366.92
2010-06-04	11.168	11.295	10.973	11.176	69286.885
2010-06-07	10.922	11.041	10.693	10.913	115424.236
2010-06-08	10.905	11.235	10.837	11.125	117970.024
2010-06-09	11.227	11.43	11.015	11.388	172496.051
2010-06-10	11.363	11.515	11.252	11.329	167044.761
2010-06-11	11.38	11.464	11.21	11.244	110421.457
2010-06-17	11.32	11.38	10.998	11.024	81712.302
2010-06-18	11.058	11.066	10.659	10.727	130140.0
2010-06-21	10.752	11.041	10.558	10.981	123967.531
2010-06-22	10.981	11.21	10.888	11.058	133302.714
2010-06-23	10.998	11.032	10.719	10.854	134763.256
2010-06-24	10.846	10.888	10.659	10.727	115251.755
2010-06-25	10.668	10.668	10.38	10.456	114524.577
2010-06-29	10.388	10.414	9.914	10.041	137718.588
2010-06-30	9.956	10.083	9.829	10.075	80581.114
2010-07-01	10.075	10.092	9.846	9.854	49634.484
2010-07-02	9.846	9.88	9.473	9.761	94383.823
2010-07-05	9.609	9.659	9.448	9.541	66005.403
2010-07-06	9.532	9.803	9.498	9.736	93860.544
2010-07-07	9.736	9.846	9.702	9.829	83615.12
2010-07-08	9.888	9.931	9.719	9.803	85030.652
2010-07-09	9.803	10.168	9.787	10.125	135756.992
2010-07-12	10.125	10.253	10.049	10.151	112024.272
2010-07-13	10.125	10.125	9.82	9.871	98685.835
2010-07-14	9.914	10.278	9.914	10.1	151305.4
2010-07-15	10.066	10.227	9.922	9.939	109149.071
2010-07-16	9.939	10.134	9.854	10.049	84071.799
2010-07-19	9.931	10.397	9.922	10.346	168896.612
2010-07-20	10.388	10.812	10.354	10.795	217944.802
2010-07-21	10.744	11.049	10.642	10.812	271710.672
2010-07-22	10.778	10.964	10.719	10.913	123178.558
2010-07-23	10.888	10.956	10.676	10.82	134588.792
2010-07-26	10.82	11.083	10.82	11.041	167104.556
2010-07-27	11.007	11.312	10.947	11.108	191238.693
2010-07-28	11.1	11.396	11.024	11.388	202325.735
2010-07-29	11.388	11.6	11.142	11.312	217202.194
2010-07-30	11.371	11.371	11.1	11.252	106505.68
2010-08-02	11.261	11.49	11.261	11.43	156127.014
2010-08-03	11.524	11.625	11.286	11.312	186785.503
2010-08-04	11.269	11.431	10.937	11.218	173015.151
2010-08-05	11.193	11.303	11.074	11.21	133873.71
2010-08-06	11.184	11.422	11.014	11.414	165101.44
2010-08-09	11.38	11.609	11.329	11.592	185571.429
2010-08-10	11.584	11.592	11.065	11.082	170289.512
2010-08-11	11.082	11.201	11.023	11.116	103497.106
2010-08-12	10.929	11.082	10.801	10.818	139194.886
2010-08-13	10.818	11.014	10.742	10.98	89002.664
2010-08-16	10.946	11.38	10.886	11.32	144803.618
2010-08-17	11.363	11.516	11.32	11.405	154359.008
2010-08-18	11.414	11.49	11.261	11.286	102859.083
2010-08-19	11.38	11.541	11.252	11.499	179222.051
2010-08-20	11.49	11.49	11.116	11.159	126794.753
2010-08-23	11.159	11.269	11.014	11.057	105735.125
2010-08-24	11.057	11.235	10.972	11.125	92743.67
2010-08-25	11.006	11.099	10.801	10.801	110801.558
2010-08-26	10.852	11.006	10.759	10.886	79656.115
2010-08-27	10.903	10.972	10.81	10.903	59488.209
2010-08-30	10.946	11.269	10.912	11.235	154371.757
2010-08-31	11.159	11.32	11.099	11.278	146050.586
2010-09-01	11.261	11.371	10.886	11.006	164193.874
2010-09-02	11.133	11.15	10.955	11.023	173598.682
2010-09-03	11.031	11.091	10.784	10.912	189247.626
2010-09-06	10.929	11.269	10.912	11.193	181111.074
2010-09-07	11.201	11.261	11.065	11.201	113860.987
2010-09-08	11.159	11.567	11.116	11.541	314212.772
2010-09-09	11.567	11.779	11.312	11.388	277512.23
2010-09-10	11.354	11.567	11.244	11.456	158829.909
2010-09-13	11.49	11.601	11.312	11.533	186500.163
2010-09-14	11.618	11.635	11.337	11.405	158700.36
2010-09-15	11.405	11.414	11.057	11.116	130333.032
2010-09-16	11.116	11.21	10.818	10.886	130292.99
2010-09-17	10.903	10.98	10.784	10.827	102365.314
2010-09-20	10.861	11.099	10.835	11.023	121089.174
2010-09-21	11.014	11.133	10.886	10.955	47576.18
2010-09-27	10.997	11.074	10.937	11.048	71659.123
2010-09-28	11.048	11.048	10.478	10.546	213409.139
2010-09-29	10.504	10.606	10.368	10.436	154537.504
2010-09-30	10.419	10.725	10.368	10.631	100924.55
2010-10-08	10.708	11.006	10.64	10.929	145196.5
2010-10-11	10.946	11.337	10.912	11.227	205407.978
2010-10-12	11.227	11.422	11.116	11.303	197241.761
2010-10-13	11.303	11.524	11.261	11.422	183444.154
2010-10-14	11.49	11.737	11.261	11.32	294401.703
2010-10-15	11.312	12.154	11.176	12.12	612916.321
2010-10-18	12.239	12.834	11.933	12.332	677261.739
2010-10-19	12.341	12.587	12.12	12.545	269313.353
2010-10-20	12.264	12.647	12.162	12.341	268450.337
2010-10-21	12.366	12.451	11.882	11.984	255665.596
2010-10-22	11.941	12.111	11.856	11.899	183486.62
2010-10-25	11.916	12.307	11.873	12.171	225596.969
2010-10-26	12.205	12.281	11.933	12.103	199869.728
2010-10-27	12.043	12.222	11.899	11.907	207143.068
2010-10-28	11.907	12.026	11.703	11.797	170918.316
2010-10-29	11.822	12.06	11.711	11.992	171622.661
2010-11-01	11.992	12.196	11.992	12.103	232616.978
2010-11-02	12.111	12.145	11.839	11.89	250612.814
2010-11-03	11.89	12.043	11.814	11.873	166176.155
2010-11-04	11.873	12.171	11.873	12.162	242862.944
2010-11-05	12.29	12.613	12.188	12.536	378317.046
2010-11-08	12.724	13.004	12.596	12.656	351906.134
2010-11-09	12.673	12.707	12.383	12.494	196045.058
2010-11-10	12.485	12.485	12.188	12.239	199756.168
2010-11-11	12.213	12.562	12.171	12.222	220997.157
2010-11-12	12.222	12.341	11.439	11.465	250472.472
2010-11-15	11.533	11.618	11.295	11.584	132460.885
2010-11-16	11.626	11.652	10.878	11.116	157431.083
2010-11-17	11.057	11.218	10.793	10.835	137501.811
2010-11-18	10.92	11.023	10.835	10.929	101657.889
2010-11-19	11.031	11.091	10.699	10.989	118514.882
2010-11-22	10.886	11.014	10.835	10.878	121419.229
2010-11-23	10.81	10.861	10.376	10.546	125804.782
2010-11-24	10.495	10.725	10.419	10.725	109019.538
2010-11-25	10.767	10.937	10.682	10.869	113875.556
2010-11-26	10.852	10.852	10.597	10.708	95560.704
2010-11-29	10.665	10.699	10.504	10.64	116412.349
2010-11-30	10.623	10.682	10.206	10.342	138020.832
2010-12-01	10.342	10.512	10.291	10.444	76920.712
2010-12-02	10.58	10.606	10.402	10.444	58313.44
2010-12-03	10.453	10.614	10.376	10.58	68782.774
2010-12-06	10.597	10.623	10.359	10.453	79307.629
2010-12-07	10.393	10.563	10.3	10.504	62161.933
2010-12-08	10.504	10.555	10.444	10.444	63909.678
2010-12-09	10.419	10.716	10.385	10.529	111252.505
2010-12-10	10.538	10.75	10.427	10.682	81027.41
2010-12-13	10.682	10.903	10.665	10.878	121805.894
2010-12-14	10.903	10.912	10.776	10.827	84075.765
2010-12-15	10.81	10.886	10.716	10.75	81499.338
2010-12-16	10.742	10.776	10.623	10.648	64922.774
2010-12-17	10.64	10.733	10.631	10.699	50122.957
2010-12-20	10.708	10.818	10.274	10.453	109844.477
2010-12-21	10.47	10.733	10.453	10.708	104651.684
2010-12-22	10.716	10.844	10.657	10.776	113906.284
2010-12-23	10.852	10.861	10.538	10.623	81989.212
2010-12-24	10.572	10.64	10.453	10.546	44423.111
2010-12-27	10.555	10.623	10.206	10.249	89281.238
2010-12-28	10.249	10.266	10.044	10.053	77907.86
2010-12-29	10.07	10.121	10.019	10.113	47356.868
2010-12-30	10.147	10.589	10.078	10.461	133454.258
2010-12-31	10.453	10.606	10.393	10.538	85962.423
2011-01-04	10.555	10.589	10.385	10.521	116140.536
2011-01-05	10.512	11.176	10.478	11.133	401432.199
2011-01-06	11.057	11.422	10.98	11.201	276325.92
2011-01-07	11.176	11.269	10.895	11.048	160675.054
2011-01-10	11.091	11.091	10.657	10.716	138481.661
2011-01-11	10.691	11.031	10.648	10.861	92904.194
2011-01-12	10.852	11.176	10.801	11.133	144721.425
2011-01-13	11.227	11.558	11.142	11.201	226204.459
2011-01-14	11.184	11.465	11.116	11.337	173144.495
2011-01-17	11.269	11.72	11.201	11.261	252630.654
2011-01-18	11.227	11.252	10.827	11.04	188443.78
2011-01-19	11.031	11.422	10.878	11.405	181714.031
2011-01-20	11.397	11.601	11.133	11.167	177277.754
2011-01-21	11.04	11.584	11.04	11.567	194320.582
2011-01-24	11.592	11.856	11.346	11.397	227708.561
2011-01-25	11.448	11.694	11.184	11.524	154179.722
2011-01-26	11.482	11.635	11.286	11.541	100254.522
2011-01-27	11.422	11.779	11.295	11.771	198541.817
2011-01-28	11.694	11.805	11.592	11.626	120207.03
2011-01-31	11.558	11.992	11.49	11.941	204135.623
2011-02-01	11.89	12.12	11.779	12.086	171505.666
2011-02-09	11.975	12.06	11.771	11.814	127643.25
2011-02-10	11.745	11.958	11.652	11.941	119812.889
2011-02-11	11.992	12.018	11.771	11.865	127795.805
2011-02-14	11.907	12.46	11.865	12.324	325799.364
2011-02-15	12.256	12.851	12.256	12.426	322568.976
2011-02-16	12.443	12.673	12.417	12.596	167080.947
2011-02-17	12.587	12.664	12.417	12.562	127944.584
2011-02-18	12.511	12.536	12.111	12.196	203776.166
2011-02-21	12.077	12.307	12.06	12.264	144683.561
2011-02-22	12.247	12.273	11.728	11.737	185355.094
2011-02-23	11.711	12.035	11.703	11.916	123673.433
2011-02-24	11.899	12.06	11.745	11.992	71407.373
2011-02-25	11.992	12.205	11.822	12.179	107887.022
2011-02-28	12.12	12.392	11.831	12.375	236965.695
2011-03-01	12.29	12.443	12.188	12.23	157201.319
2011-03-02	12.188	12.4	12.12	12.375	134475.91
2011-03-03	12.375	12.604	12.366	12.46	200474.837
2011-03-04	12.485	12.834	12.468	12.775	255380.141
2011-03-07	12.826	12.877	12.57	12.63	163672.31
2011-03-08	12.664	12.809	12.604	12.8	141606.587
2011-03-09	12.8	13.225	12.8	13.013	250789.472
2011-03-10	12.996	12.996	12.656	12.69	137211.083
2011-03-11	12.596	12.8	12.57	12.656	123338.053
2011-03-14	12.562	12.817	12.485	12.69	112062.441
2011-03-15	12.587	12.647	11.907	12.154	214317.299
2011-03-16	12.154	12.324	12.06	12.154	100698.681
2011-03-17	12.043	12.247	11.865	12.052	110135.358
2011-03-18	12.162	12.23	11.967	12.043	54337.593
2011-03-21	12.001	12.188	11.967	12.06	77010.254
2011-03-22	12.103	12.162	11.848	12.026	75657.61
2011-03-23	11.992	12.12	11.916	12.026	108196.062
2011-03-24	12.06	12.273	12.018	12.111	98478.089
2011-03-25	12.111	12.213	12.077	12.205	92228.689
2011-03-28	12.222	12.29	12.128	12.205	90887.434
2011-03-29	12.171	12.171	11.737	11.737	160249.385
2011-03-30	11.737	11.848	11.652	11.737	83053.857
2011-03-31	11.754	11.805	11.524	11.533	54411.587
2011-04-01	11.575	12.69	11.354	12.69	485450.163
2011-04-06	12.485	13.004	12.162	12.673	382120.428
2011-04-07	12.519	12.911	12.494	12.851	225565.339
2011-04-08	12.792	13.021	12.613	12.656	319158.212
2011-04-11	12.57	12.63	12.417	12.477	172823.005
2011-04-12	12.485	12.63	12.409	12.502	133283.893
2011-04-13	12.46	12.8	12.434	12.69	216912.854
2011-04-14	12.741	12.817	12.519	12.681	139159.948
2011-04-15	12.639	12.792	12.502	12.621	101048.494
2011-04-18	12.613	12.945	12.553	12.911	226098.98
2011-04-19	12.758	13.013	12.673	12.843	197494.471
2011-04-20	12.885	12.919	12.707	12.851	97696.475
2011-04-21	12.945	12.953	12.775	12.809	107415.247
2011-04-22	12.826	12.826	12.417	12.536	130449.066
2011-04-25	12.494	12.494	12.23	12.29	73557.994
2011-04-26	12.205	12.4	12.188	12.247	59193.934
2011-04-27	12.281	12.375	11.907	11.941	81058.309
2011-04-28	11.992	12.205	11.882	11.89	71390.533
2011-04-29	11.975	12.103	11.907	12.069	35772.08
2011-05-03	12.077	12.451	12.043	12.264	82028.701
2011-05-04	12.256	12.4	12.094	12.111	66760.248
2011-05-05	12.06	12.349	12.026	12.256	56536.454
2011-05-06	12.188	12.553	12.162	12.519	281380.624
2011-05-09	12.417	12.613	12.332	12.528	126631.813
2011-05-10	12.468	12.528	12.281	12.434	54683.791
2011-05-11	12.409	12.426	12.23	12.256	53212.621
2011-05-12	12.188	12.196	11.975	12.001	69670.735
2011-05-13	12.018	12.273	11.967	12.247	62905.937
2011-05-16	12.205	12.247	11.89	11.916	100480.561
2011-05-17	11.95	11.967	11.754	11.805	65346.036
2011-05-18	11.779	11.95	11.652	11.694	83998.998
2011-05-19	11.754	12.001	11.745	11.865	73029.89
2011-05-20	11.865	11.95	11.771	11.882	21735.77
2011-05-23	11.882	11.933	11.575	11.618	78267.674
2011-05-24	11.635	11.686	11.49	11.643	41876.52
2011-05-25	11.652	11.652	11.38	11.431	31545.223
2011-05-26	11.541	11.567	11.354	11.499	33467.739
2011-05-27	11.482	11.541	11.269	11.312	35812.777
2011-05-30	11.303	11.337	11.142	11.235	40972.612
2011-05-31	11.261	11.414	11.201	11.363	27351.595
2011-06-01	11.363	11.465	11.312	11.397	24024.887
2011-06-02	11.295	11.456	10.869	11.031	63208.819
2011-06-03	11.048	11.244	10.98	11.235	34675.116
2011-06-07	11.184	11.286	11.15	11.227	22568.032
2011-06-08	11.227	11.227	11.04	11.142	50526.505
2011-06-09	11.176	11.227	11.014	11.023	30792.271
2011-06-10	11.014	11.048	10.759	10.955	67283.819
2011-06-13	10.827	10.912	10.708	10.784	36727.078
2011-06-14	10.801	10.886	10.631	10.784	117893.069
2011-06-15	10.725	10.742	10.631	10.64	62416.821
2011-06-16	10.563	10.682	10.529	10.555	38756.757
2011-06-17	10.555	10.716	10.453	10.563	58857.755
2011-06-20	10.563	10.563	10.274	10.368	50708.292
2011-06-21	10.368	10.487	10.291	10.478	46969.225
2011-06-22	10.487	10.504	10.376	10.427	37666.257
2011-06-23	10.385	10.75	10.376	10.665	46462.698
2011-06-24	10.631	11.014	10.597	10.869	97079.706
2011-06-27	10.878	11.116	10.818	10.886	61968.536
2011-06-28	10.929	10.963	10.708	10.946	48184.827
2011-06-29	10.895	10.92	10.801	10.886	32760.612
2011-07-01	10.972	11.006	10.784	10.801	74343.359
2011-07-04	10.886	11.167	10.801	11.04	94990.874
2011-07-05	11.057	11.074	10.937	10.963	60095.018
2011-07-06	10.963	11.354	10.955	11.159	113372.975
2011-07-07	11.193	11.329	11.116	11.21	85355.349
2011-07-08	11.235	11.431	11.193	11.38	84883.761
2011-07-11	11.354	11.575	11.286	11.55	83986.844
2011-07-12	11.499	11.924	11.414	11.652	154292.677
2011-07-13	11.652	11.899	11.575	11.805	101253.304
2011-07-14	11.737	11.882	11.72	11.745	58179.06
2011-07-15	11.745	11.771	11.575	11.584	60142.723
2011-07-18	11.541	12.23	11.533	11.899	109218.012
2011-07-19	11.797	11.865	11.626	11.635	37152.917
2011-07-20	11.72	11.737	11.295	11.473	67430.565
2011-07-21	11.465	11.516	11.337	11.414	43947.594
2011-07-22	11.431	11.592	11.422	11.431	24382.712
2011-07-25	11.558	11.609	11.269	11.295	65105.769
2011-07-26	11.303	11.873	11.252	11.652	120333.398
2011-07-27	11.55	11.669	11.388	11.524	57661.477
2011-07-28	11.422	11.575	11.388	11.507	34240.533
2011-07-29	11.482	11.524	11.116	11.125	59063.288
2011-08-01	11.116	11.261	11.057	11.227	34881.278
2011-08-02	11.099	11.346	11.074	11.295	36847.68
2011-08-03	11.184	11.346	11.099	11.227	35354.108
2011-08-04	11.269	11.38	11.252	11.295	27415.077
2011-08-05	11.184	11.184	10.376	10.98	67677.789
2011-08-08	10.716	11.108	10.631	10.699	79139.034
2011-08-09	10.487	10.835	10.376	10.793	57704.036
2011-08-10	10.895	10.972	10.827	10.912	29306.013
2011-08-11	10.742	11.184	10.716	11.082	45016.262
2011-08-12	11.142	11.142	10.971	11.014	37107.734
2011-08-15	11.022	11.099	10.842	11.022	53127.52
2011-08-16	11.022	11.116	10.868	10.885	30536.06
2011-08-17	10.876	11.014	10.868	10.911	22624.012
2011-08-18	10.919	10.945	10.782	10.791	30442.373
2011-08-19	10.671	10.765	10.542	10.654	24345.703
2011-08-22	10.654	10.748	10.525	10.559	19688.949
2011-08-23	10.585	10.696	10.585	10.679	13708.088
2011-08-24	10.765	10.799	10.688	10.705	16108.871
2011-08-25	10.765	11.142	10.714	11.125	53559.678
2011-08-26	11.099	11.228	11.014	11.176	38074.232
2011-08-29	11.074	11.253	10.979	11.194	53399.644
2011-08-30	11.271	11.313	11.031	11.056	32275.098
2011-08-31	11.065	11.348	11.022	11.296	62660.201
2011-09-01	11.296	11.339	11.074	11.125	22011.343
2011-09-02	11.125	11.185	10.885	10.962	20531.736
2011-09-05	10.928	11.082	10.816	10.996	32843.867
2011-09-06	10.971	11.228	10.928	11.142	56501.829
2011-09-07	11.134	11.253	11.091	11.211	23934.114
2011-09-08	11.236	11.271	11.099	11.099	26703.332
2011-09-09	11.202	11.279	11.091	11.099	32236.435
2011-09-13	10.988	11.005	10.816	10.876	19577.871
2011-09-14	10.911	11.005	10.636	10.945	33396.206
2011-09-15	10.954	10.971	10.662	10.688	74633.519
2011-09-16	10.765	10.825	10.594	10.602	53504.319
2011-09-19	10.542	10.628	10.456	10.568	39989.349
2011-09-20	10.499	10.688	10.491	10.611	33380.418
2011-09-21	10.611	10.859	10.542	10.816	36843.95
2011-09-22	10.774	10.919	10.525	10.568	34580.505
2011-09-23	10.465	10.688	10.388	10.602	43017.8
2011-09-26	10.525	10.611	10.405	10.482	30664.357
2011-09-27	10.551	10.585	10.388	10.465	24447.533
2011-09-28	10.499	10.542	10.285	10.311	35807.334
2011-09-29	10.302	10.302	10.071	10.105	53281.598
2011-09-30	10.114	10.225	10.088	10.114	23244.685
2011-10-10	10.096	10.199	10.062	10.182	31873.735
2011-10-11	10.354	10.431	10.199	10.242	41165.524
2011-10-12	10.208	10.739	10.174	10.671	66781.526
2011-10-13	10.585	10.928	10.585	10.756	55171.68
2011-10-14	10.722	10.791	10.585	10.671	19727.543
2011-10-17	10.714	10.928	10.714	10.799	30278.053
2011-10-18	10.739	10.885	10.722	10.808	50694.185
2011-10-19	10.808	10.971	10.731	10.902	42438.515
2011-10-20	10.842	10.911	10.542	10.722	57413.166
2011-10-21	10.774	10.825	10.602	10.731	20599.119
2011-10-24	10.722	11.074	10.688	11.005	39419.244
2011-10-25	10.945	11.185	10.936	11.168	51054.623
2011-10-26	11.099	11.219	11.056	11.116	54940.01
2011-10-27	11.228	11.485	11.116	11.134	74017.379
2011-10-28	11.245	11.348	11.022	11.142	94630.383
2011-10-31	11.134	11.159	10.834	10.954	64979.69
2011-11-01	10.894	11.168	10.868	11.031	36405.766
2011-11-02	10.885	11.279	10.876	11.236	48249.845
2011-11-03	11.288	11.519	11.151	11.262	67185.041
2011-11-04	11.356	11.356	11.151	11.176	38855.317
2011-11-07	11.151	11.313	11.005	11.125	29708.041
2011-11-08	11.202	11.279	11.065	11.245	36826.38
2011-11-09	11.279	11.365	11.219	11.271	50185.138
2011-11-10	11.185	11.236	10.945	10.954	44797.575
2011-11-11	11.048	11.125	10.979	11.022	19322.306
2011-11-14	11.065	11.262	11.039	11.236	46404.888
2011-11-15	11.228	11.425	11.202	11.331	50231.754
2011-11-16	11.313	11.391	11.056	11.116	39473.908
2011-11-17	11.116	11.236	11.099	11.125	25632.69
2011-11-18	11.099	11.185	10.954	10.988	22533.95
2011-11-21	11.048	11.074	10.722	10.825	53614.095
2011-11-22	10.765	10.911	10.688	10.859	45032.305
2011-11-23	10.859	11.065	10.782	11.031	31356.554
2011-11-24	10.979	11.142	10.868	11.099	27277.2
2011-11-25	11.056	11.194	10.988	11.074	22971.156
2011-11-28	11.074	11.339	11.074	11.271	50092.539
2011-11-29	11.365	11.382	11.185	11.288	30186.919
2011-11-30	11.168	11.339	10.996	11.108	46167.151
2011-12-01	11.271	11.588	11.185	11.365	92326.408
2011-12-02	11.296	11.365	11.185	11.236	21574.728
2011-12-05	11.245	11.279	10.945	10.954	40406.509
2011-12-06	10.936	11.031	10.842	10.919	25803.626
2011-12-07	10.928	11.014	10.859	11.014	21060.753
2011-12-08	11.005	11.134	10.876	10.954	12762.391
2011-12-09	10.894	10.954	10.516	10.628	53896.212
2011-12-12	10.619	10.688	10.439	10.491	40042.403
2011-12-13	10.534	10.602	10.371	10.405	32294.074
2011-12-14	10.396	10.534	10.396	10.499	20024.214
2011-12-15	10.465	10.516	10.096	10.259	48346.035
2011-12-16	10.268	10.714	10.199	10.696	43190.682
2011-12-19	10.628	10.756	10.388	10.722	43938.015
2011-12-20	10.662	10.808	10.474	10.594	28946.6
2011-12-21	10.654	10.756	10.448	10.456	19995.227
2011-12-22	10.456	10.628	10.328	10.431	33936.716
2011-12-23	10.431	10.671	10.388	10.551	25970.792
2011-12-26	10.474	10.499	10.328	10.414	26933.698
2011-12-27	10.422	10.456	10.191	10.242	34788.202
2011-12-28	10.225	10.371	10.182	10.285	19346.57
2011-12-29	10.242	10.285	10.105	10.216	25457.596
2011-12-30	10.259	10.542	10.225	10.491	40455.765
2012-01-04	10.576	10.594	10.319	10.362	23791.65
2012-01-05	10.362	10.516	10.302	10.396	50389.801
2012-01-06	10.354	10.525	10.328	10.499	36088.911
2012-01-09	10.499	10.671	10.371	10.542	51679.067
2012-01-10	10.636	10.816	10.534	10.816	117976.333
2012-01-11	10.765	10.911	10.671	10.688	69117.703
2012-01-12	10.679	10.765	10.576	10.636	51030.761
2012-01-13	10.628	10.645	10.499	10.559	35920.297
2012-01-16	10.516	10.585	10.388	10.559	46304.618
2012-01-17	10.542	10.911	10.414	10.851	73173.795
2012-01-18	10.876	10.911	10.765	10.816	66567.838
2012-01-19	10.816	11.048	10.756	10.979	70469.639
2012-01-20	11.005	11.151	10.902	11.056	55431.127
2012-01-30	11.039	11.142	10.756	10.765	45632.434
2012-01-31	10.799	10.885	10.671	10.714	29144.312
2012-02-01	10.722	10.928	10.645	10.705	22563.87
2012-02-02	10.714	10.988	10.688	10.979	60061.577
2012-02-03	10.954	11.151	10.851	11.125	94404.422
2012-02-06	11.099	11.228	10.971	11.151	63966.841
2012-02-07	11.065	11.134	10.894	11.056	65637.758
2012-02-08	10.996	11.296	10.996	11.262	61962.484
2012-02-09	11.271	11.322	11.142	11.202	40539.014
2012-02-10	11.159	11.211	11.048	11.142	63082.597
2012-02-13	11.056	11.296	11.048	11.151	39434.405
2012-02-14	11.202	11.202	11.065	11.125	22784.278
2012-02-15	11.125	11.296	11.039	11.202	46941.559
2012-02-16	11.185	11.202	10.936	11.005	60173.941
2012-02-17	11.074	11.108	10.894	10.962	40488.703
2012-02-20	11.065	11.134	10.996	11.091	61824.605
2012-02-21	11.125	11.125	10.979	11.091	22268.845
2012-02-22	11.091	11.168	10.962	11.108	77443.319
2012-02-23	11.082	11.202	10.979	11.202	94052.204
2012-02-24	11.194	11.331	11.125	11.322	159697.787
2012-02-27	11.331	11.459	11.236	11.322	140818.164
2012-02-28	11.322	11.322	11.168	11.245	76403.969
2012-02-29	11.245	11.391	11.245	11.245	112952.474
2012-03-01	11.168	11.408	11.168	11.356	70021.873
2012-03-02	11.399	11.519	11.339	11.476	71925.214
2012-03-05	11.528	11.528	11.262	11.305	134331.307
2012-03-06	11.262	11.536	11.236	11.433	95968.024
2012-03-07	11.356	11.485	11.219	11.322	66680.09
2012-03-08	11.331	11.519	11.262	11.391	75158.808
2012-03-09	11.408	11.631	11.373	11.622	122545.879
2012-03-12	11.562	11.699	11.493	11.545	58306.923
2012-03-13	11.528	11.571	11.451	11.562	49936.627
2012-03-14	11.588	11.673	11.296	11.373	105974.877
2012-03-15	11.373	11.451	11.305	11.305	58075.185
2012-03-16	11.313	11.391	11.065	11.313	59934.686
2012-03-19	11.288	11.348	11.245	11.313	43403.676
2012-03-20	11.313	11.331	11.151	11.245	31167.396
2012-03-21	11.271	11.296	11.039	11.168	57369.686
2012-03-22	11.168	11.236	11.116	11.168	17877.059
2012-03-23	11.176	11.185	11.056	11.151	23715.044
2012-03-26	11.134	11.202	11.082	11.185	13614.4
2012-03-27	11.228	11.279	11.176	11.194	19409.557
